URL,Size(byte),# of Outlinks,Content Type
https://www.latimes.com/sports/clippers/story/2024-02-15/nba-fines-clippers-p-j-tucker-trade-comments,300116,215,text/html
https://www.latimes.com/world-nation/story/2023-09-16/texas-republican-attorney-general-ken-paxton-impeachment-trial-senators-vote-verdict,337428,220,text/html
https://www.latimes.com/entertainment-arts/story/2022-02-14/redondo-beach-super-bowl-2022-10k,332609,227,text/html
https://www.latimes.com/sports/story/2023-11-01/la-sp-mlb-playoff-format-division-winners-laiyoff-rob-manfred,344064,228,text/html
https://www.latimes.com/entertainment-arts/tiff-viq-nickelback-123,247756,195,text/html
https://www.latimes.com/bestcovery/best-cuticle-clippers,100044,53,text/html
https://www.latimes.com/entertainment-arts/business/story/2024-01-23/wwe-raw-heads-to-netflix-in-2025,325886,225,text/html
https://www.latimes.com/opinion/story/2024-01-17/earthquake-northridge-california-san-andreas-los-angeles,335085,224,text/html
https://www.latimes.com/california/story/2022-11-28/rsv-straining-childrens-hospitals-across-california,333024,232,text/html
https://www.latimes.com/sports/story/2024-02-13/jenny-cavnar-play-by-play-announcer-athletics-mlb-women-broadcaster,329974,231,text/html
https://www.latimes.com/bestcovery/best-mens-ski-jackets,107051,50,text/html
https://www.latimes.com/espanol/eeuu/articulo/2024-02-05/senadores-republicanos-se-distancian-de-iniciativa-sobre-seguridad-fronteriza,252271,110,text/html
https://www.latimes.com/business/story/2023-10-20/a-scientist-asks-why-professional-groups-dont-fight-harder-against-anti-science-propaganda,360171,235,text/html
https://www.latimes.com/sports/story/2023-09-27/sofi-stadium-nfl-fans-safety-rams-chargers-study,328289,228,text/html
https://www.latimes.com/opinion/story/2024-01-19/endorsement-laura-friedman-for-congress-shes-the-best-successor-to-adam-schiff,340492,237,text/html
https://www.latimes.com/business/story/2023-02-23/mental-health-and-the-workplace,339445,217,text/html
https://www.latimes.com/sports/ucla/story/2024-01-28/ucla-loses-washington-state-recap,322180,226,text/html
https://www.latimes.com/california/story/2023-09-30/dianne-feinstein-gavin-newsom-appoint-black-woman-senate-barbara-lee,353615,231,text/html
https://www.latimes.com/california/story/2023-08-01/inglewood-discourages-tayl-gating-ahead-of-eras-tour-at-sofi-stadium,320460,228,text/html
https://www.latimes.com/business/story/2023-10-24/no-anti-vaxxers-this-flawed-and-retracted-study-of-vaccine-deaths-hasnt-been-reinstated,358134,241,text/html
https://www.latimes.com/espanol/eeuu/articulo/2024-02-03/eagle-pass-capta-la-atencion-en-el-enfrentamiento-entre-texas-y-la-casa-blanca-por-la-inmigracion,255849,110,text/html
https://www.latimes.com/newsletters/sign-up-for-our-group-therapy-newsletter,284621,207,text/html
https://www.latimes.com/science/story/2023-03-06/book-of-animal-secrets-by-david-agus-usc-is-rife-with-plagiarism,380345,247,text/html
https://www.latimes.com/bestcovery/football,75210,55,text/html
https://www.latimes.com/bestcovery/best-baby-pillow,88929,46,text/html
https://www.latimes.com/california/story/2022-11-01/orange-county-declares-health-emergency-amid-rsv-spread,358148,229,text/html
https://www.latimes.com/california/story/2021-06-12/home-earthquake-retrofitting-foundations-chimneys-gas,328699,222,text/html
https://www.latimes.com/food/story/2021-05-09/will-a-second-location-help-this-historic-olvera-street-taqueria-survive,342552,225,text/html
https://www.latimes.com/bestcovery/best-cuticle-cream,89922,48,text/html
https://www.latimes.com/espanol/eeuu/articulo/2024-01-30/elon-musk-neuralink-efectuo-el-primer-implante-cerebral-de-su-dispositivo-en-un-ser-humano,249380,112,text/html
https://www.latimes.com/sports/story/2023-10-26/dusty-baker-retires-astros-manager-world-series-hall-of-fame-giants-dodgers,335309,249,text/html
https://www.latimes.com/sports/rams/story/2022-02-19/rams-regular-season-road-super-bowl-lvi-championship-home,367192,232,text/html
https://www.latimes.com/bestcovery/best-manicure-kit,84559,47,text/html
https://www.latimes.com/world-nation/story/2021-06-12/california-early-earthquake-warning-system-versus-japan-mexico,378170,249,text/html
https://www.latimes.com/espanol/eeuu/articulo/2024-01-26/informe-han-fallecido-93-estadounidense-tras-cirugias-cosmeticas-en-republica-dominicana-desde-2009,249689,112,text/html
https://www.latimes.com/california/story/2023-11-22/what-to-know-about-the-new-rsv-shot-for-babies,336160,231,text/html
https://www.latimes.com/opinion/letters-to-the-editor/story/2024-02-07/katie-porter-sacrificing-her-house-seat-to-the-gop,306884,215,text/html
https://www.latimes.com/people/patricia-escarcega,278253,205,text/html
https://www.latimes.com/people/kate-sequeira,278524,207,text/html
https://www.latimes.com/world-nation/story/2024-01-02/harvard-president-claudine-gay-resigns-plagiarism-antisemitism-testimony,322340,223,text/html
https://www.latimes.com/food/story/2023-07-20/colette-pasadena-review-new-cantonese-cuisine,387382,232,text/html
https://www.latimes.com/espanol/eeuu/articulo/2024-02-06/una-pelea-entre-migrantes-y-policias-en-times-square-causa-controversia,252062,111,text/html
https://www.latimes.com/espanol/california/articulo/2023-09-04/opinion-como-joven-latina-national-hispanic-scholarship-fund-me-ayudo-mas-de-una-vez,245185,111,text/html
https://www.latimes.com/entertainment-arts/newsletter/2023-09-09/the-beyonce-concert-was-amazing-the-sofi-sound-was-awful-essential-arts-arts-culture,358007,260,text/html
https://www.latimes.com/world-nation/story/2024-01-11/china-launch-lunar-explorer-first-half-2024,310285,219,text/html
https://www.latimes.com/espanol/internacional/articulo/2023-08-30/voces-sobre-la-uca-que-pierde-nicaragua-con-el-cierre-de-su-universidad-mas-querida,251464,111,text/html
https://www.latimes.com/sports/list/nfl-stadium-guide-mascots,705336,432,text/html
https://www.latimes.com/espanol/politica/articulo/2024-01-28/biden-se-dice-dispuesto-a-cerrar-frontera-con-mexico-ahora-mismo-si-congreso-le-envia-un-acuerdo,248379,110,text/html
https://www.latimes.com/food/story/2023-07-27/sincerely-syria-sherman-oaks-mamas-shawarma-northridge-review-bill-addison,379764,222,text/html
https://www.latimes.com/entertainment-arts/awards/story/2024-02-12/oscar-nominations-fun-facts-and-trivia,325185,211,text/html
https://www.latimes.com/bestcovery/best-camping-toilets,93592,51,text/html
https://www.latimes.com/politics/newsletter/2023-03-03/who-is-electable-and-who-gets-to-decide-essential-politics,326201,232,text/html
https://www.latimes.com/california/story/2023-12-04/preschools-struggle-with-california-law-limits-expelling-children,358963,230,text/html
https://www.latimes.com/food/la-fo-gold-asanebo-20150502-story.html,335987,228,text/html
https://www.latimes.com/california/story/2020-05-07/coronavirus-anxiety-children-long-term-mental-health-impacts,325017,224,text/html
https://www.latimes.com/california/story/2022-11-04/tripledemic-of-flu-rsv-and-covid-is-feared-in-california,363336,237,text/html
https://www.latimes.com/california/story/2024-01-17/column-millions-of-angelenos-havent-lived-through-a-big-quake-i-have-and-this-is-what-its-like,353222,238,text/html
https://www.latimes.com/bestcovery/best-cuticle-treatment,95891,50,text/html
https://www.latimes.com/business/story/2022-02-15/tams-regulars-proud-of-compton-mainstays-super-bowl-moment-it-felt-like-we-were-being-seen,332867,228,text/html
https://www.latimes.com/espanol/california/articulo/2024-02-06/california-podria-permitir-el-consumo-de-hongos-psicodelicos-bajo-supervision,246861,111,text/html
https://www.latimes.com/sports/story/2021-01-23/hank-aaron-bud-selig-milwaukee-braves,339082,224,text/html
https://www.latimes.com/espanol/opinion/articulo/2023-12-19/columna-a-mis-30s-no-me-averguenza-no-tener-hijos,253340,115,text/html
https://www.latimes.com/california/story/2020-12-01/parents-community-groups-sue-state-education-officials-over-inadequate-distance-learning,322199,222,text/html
https://www.latimes.com/california/story/2023-05-08/fire-plagued-apartment-complex-to-remove-tenants-for-sprinkler-retrofit,326022,219,text/html
https://www.latimes.com/delos/story/2023-10-07/de-los-stories-you-should-be-reading-latinas-on-equal-pay-and-cann,332268,218,text/html
https://www.latimes.com/politics/story/2023-03-14/election-deniers-who-parrot-trump-big-lie-paid-price-study-shows,329810,228,text/html
https://www.latimes.com/politics/story/2024-02-08/supreme-court-trump-ballot-insurrection,339175,228,text/html
https://www.latimes.com/food/dailydish/la-dd-sriracha-wine-tasting-20160113-story.html,304441,222,text/html
https://www.latimes.com/bestcovery/leisure-sports-games,104153,64,text/html
https://www.latimes.com/food/list/best-new-restaurants-and-bars-in-los-angeles-july-2023,528764,277,text/html
https://www.latimes.com/espanol/eeuu/articulo/2024-01-29/chicago-extiende-el-tiempo-de-estancia-de-migrantes-en-albergues-de-la-ciudad,247511,111,text/html
https://www.latimes.com/entertainment-arts/story/2023-07-31/dont-get-stuck-in-traffic-how-to-take-public-transit-to-see-taylor-swift-at-sofi-stadium,331840,238,text/html
https://www.latimes.com/espanol/eeuu/articulo/2023-09-02/texas-quiere-agentes-armados-en-todas-las-escuelas-pero-muchas-carecen-de-recursos-para-ello,242445,110,text/html
https://www.latimes.com/espanol/eeuu/articulo/2023-08-22/hijos-de-la-crisis-cps-recibe-a-migrantes-que-necesitaran-mucho-mas-que-instruccion-academica-para-sanar-el-trauma,266922,112,text/html
https://www.latimes.com/entertainment-arts/story/2023-07-31/the-ultimate-guide-to-seeing-taylor-swift-at-sofi-stadium,428121,255,text/html
https://www.latimes.com/sports/ucla/story/2024-01-28/column-mick-cronin,334256,229,text/html
https://www.latimes.com/food/story/2023-06-01/saucy-chick-rotisserie-the-goat-mafia-review-beverly-grove-smorgasburg-bill-addison,393527,227,text/html
https://www.latimes.com/bestcovery/soccer,74130,52,text/html
https://www.latimes.com/food/story/2023-12-12/this-retro-filling-station-now-serves-buttery-lobster-rolls-in-koreatown,343835,229,text/html
https://www.latimes.com/food/story/2024-02-05/favorite-sandwiches-los-angeles,335776,232,text/html
https://www.latimes.com/politics/story/2022-12-02/2022-california-midterm-eletion-adam-gray-john-duarte-congress-results,322278,222,text/html
https://www.latimes.com/california/story/2023-11-01/los-angeles-officials-strike-compromise-on-homeless-hotel-ballot-measure,326177,221,text/html
https://www.latimes.com/california/story/2021-09-14/photos-californians-stream-to-polls-for-recall-vote,406149,223,text/html
https://www.latimes.com/espanol/internacional/articulo/2023-12-26/ninas-afganas-terminan-sexto-grado-entre-lagrimas-bajo-el-regimen-taliban-su-educacion-ha-acabado,237983,111,text/html
https://www.latimes.com/espanol/internacional/articulo/2024-01-30/policia-de-indonesia-arresta-a-3-mexicanos-por-robo-a-mano-armada-en-bali,235394,110,text/html
https://www.latimes.com/sports/story/2022-02-09/super-bowl-2022-start-time-teams-location-channel-halftime-show,327438,239,text/html
https://www.latimes.com/espanol/mexico/articulo/2024-02-02/mas-de-medio-siglo-despues-los-yanquis-de-nueva-york-jugaran-en-mexico,263077,119,text/html
https://www.latimes.com/bestcovery/best-cuticle-oil,95516,52,text/html
https://www.latimes.com/espanol/eeuu/articulo/2024-01-26/retiran-de-venta-lotes-de-jarabe-para-la-tos-robitussin,244016,112,text/html
https://www.latimes.com/espanol/opinion/articulo/2023-12-18/columna-oppenheimer-milei-arranco-fuerte-en-argentina,246936,109,text/html
https://www.latimes.com/politics/story/2021-11-18/republican-kevin-faulconer-eyes-rematch-with-gavin-newsom,334259,238,text/html
https://www.latimes.com/california/story/2023-08-01/mayor-karen-bass-announces-deal-for-raises-to-lapd,343821,231,text/html
https://www.latimes.com/politics/newsletter/2023-01-20/what-novembers-midterm-elections-tell-us-about-2024-essential-politics,326051,232,text/html
https://www.latimes.com/food/la-xpm-2013-jan-12-la-fo-gold-20130112-story.html,341251,228,text/html
https://www.latimes.com/food/dailydish/la-dd-shake-shack-downtown-20160113-story.html,304975,222,text/html
https://www.latimes.com/people/jenny-gold,283140,207,text/html
https://www.latimes.com/food/story/2022-08-25/pijja-palace-silver-lake-review-bill-addison-game-changer,380195,222,text/html
https://www.latimes.com/sports/ucla/story/2024-01-07/mick-cronin-ucla-meltdown-take-responsibility,341626,233,text/html
https://www.latimes.com/california/story/2023-11-16/county-public-health-syphilis-investigator-women-childbearing-age-babies,362320,244,text/html
https://www.latimes.com/bestcovery/best-straight-edge-razor,105368,57,text/html
https://www.latimes.com/espanol/eeuu/articulo/2023-11-23/millones-de-latinos-se-reuniran-en-las-fiestas-muchos-con-pena-por-no-saber-espanol,258926,116,text/html
https://www.latimes.com/health/la-he-light-therapy-20150307-story.html,295554,212,text/html
https://www.latimes.com/food/story/2024-01-02/food-trends-i-hope-to-see-more-of-in-2024,334423,241,text/html
https://www.latimes.com/bestcovery/keep-pests-away-with-the-best-citronella-candles,88741,53,text/html
https://www.latimes.com/food/story/2024-01-15/breakfast-los-angeles-echo-park-mar-vista,331843,234,text/html
https://www.latimes.com/entertainment-arts/tv/story/2022-08-19/house-of-the-dragon-review-hbo-game-of-thrones,344552,227,text/html
https://www.latimes.com/politics/story/2022-11-22/2022-california-midterm-election-kevin-kiley-kermit-jones-results,319676,225,text/html
https://www.latimes.com/california/story/2024-02-01/taggers-graffiti-more-than-25-stories-of-dtla-skyscraper-across-from-the-grammys-red-carpet,322700,220,text/html
https://www.latimes.com/california/story/2021-09-16/skelton-recall-newsom-wins-republicans-lose,339860,226,text/html
https://www.latimes.com/espanol/opinion/articulo/2024-01-09/opinion-oppenheimer-viene-una-ola-de-noticias-falsas-gracias-a-la-inteligencia-artificial,240387,107,text/html
https://www.latimes.com/espanol/eeuu/articulo/2024-02-03/inversores-se-abalanzan-sobre-los-psicodelicos-e-idealismo-da-paso-a-la-economia-farmaceutica,261121,112,text/html
https://www.latimes.com/opinion/story/2023-10-16/child-care-cost-labor-force-participation,354273,231,text/html
https://www.latimes.com/espanol/mexico/articulo/2024-01-31/lopez-obrador-niega-haber-recibido-dinero-del-narco-para-su-campana-como-reportan-medios,236020,110,text/html
https://www.latimes.com/entertainment-arts/story/2022-02-14/column-whats-the-difference-between-covering-the-oscars-and-the-super-bowl-hint-one-doesnt-require-spanx,343674,236,text/html
https://www.latimes.com/espanol/mexico/articulo/2024-01-31/tribunal-suspende-nuevamente-las-corridas-de-toros-en-la-capital-mexicana,238006,114,text/html
